country,year,sex,age,suicides_no,population,suicides_100k_pop,HDI_for_year,gdp_for_year,gdp_per_capita,generation
Bahamas,1985,female,5-14 years,0,24500,0,,2320699900,11393,Generation X
Bahamas,1985,female,55-74 years,0,11200,0,,2320699900,11393,G.I. Generation
Bahamas,1985,female,75+ years,0,2700,0,,2320699900,11393,G.I. Generation
Bahamas,1985,male,15-24 years,0,23900,0,,2320699900,11393,Generation X
Bahamas,1985,male,25-34 years,0,19100,0,,2320699900,11393,Boomers
Bahamas,1985,male,5-14 years,0,25100,0,,2320699900,11393,Generation X
Bahamas,1985,male,55-74 years,0,9400,0,,2320699900,11393,G.I. Generation
Bahamas,1985,male,75+ years,0,1500,0,,2320699900,11393,G.I. Generation
Bahamas,1987,male,35-54 years,2,22700,8.81,,2713999900,12286,Silent
Bahamas,1987,male,25-34 years,1,20900,4.78,,2713999900,12286,Boomers
Bahamas,1987,female,15-24 years,0,25100,0,,2713999900,12286,Generation X
Bahamas,1987,female,25-34 years,0,21100,0,,2713999900,12286,Boomers
Bahamas,1987,female,35-54 years,0,24200,0,,2713999900,12286,Silent
Bahamas,1987,female,5-14 years,0,26400,0,,2713999900,12286,Generation X
Bahamas,1987,female,55-74 years,0,12100,0,,2713999900,12286,G.I. Generation
Bahamas,1987,female,75+ years,0,2900,0,,2713999900,12286,G.I. Generation
Bahamas,1987,male,15-24 years,0,26200,0,,2713999900,12286,Generation X
Bahamas,1987,male,5-14 years,0,27500,0,,2713999900,12286,Generation X
Bahamas,1987,male,55-74 years,0,10200,0,,2713999900,12286,G.I. Generation
Bahamas,1987,male,75+ years,0,1600,0,,2713999900,12286,G.I. Generation
Bahamas,1993,male,55-74 years,1,9900,10.1,,3092000000,12698,Silent
Bahamas,1993,female,55-74 years,1,11900,8.4,,3092000000,12698,Silent
Bahamas,1993,male,25-34 years,2,25400,7.87,,3092000000,12698,Boomers
Bahamas,1993,male,35-54 years,2,27000,7.41,,3092000000,12698,Boomers
Bahamas,1993,male,15-24 years,1,26800,3.73,,3092000000,12698,Generation X
Bahamas,1993,female,15-24 years,0,26800,0,,3092000000,12698,Generation X
Bahamas,1993,female,25-34 years,0,26300,0,,3092000000,12698,Boomers
Bahamas,1993,female,35-54 years,0,29300,0,,3092000000,12698,Boomers
Bahamas,1993,female,5-14 years,0,27200,0,,3092000000,12698,Millenials
Bahamas,1993,female,75+ years,0,2800,0,,3092000000,12698,G.I. Generation
Bahamas,1993,male,5-14 years,0,28100,0,,3092000000,12698,Millenials
Bahamas,1993,male,75+ years,0,2000,0,,3092000000,12698,G.I. Generation
Bahamas,1994,male,35-54 years,3,28300,10.6,,3259000000,13073,Boomers
Bahamas,1994,female,15-24 years,0,26900,0,,3259000000,13073,Generation X
Bahamas,1994,female,25-34 years,0,26800,0,,3259000000,13073,Boomers
Bahamas,1994,female,35-54 years,0,30800,0,,3259000000,13073,Boomers
Bahamas,1994,female,5-14 years,0,27600,0,,3259000000,13073,Millenials
Bahamas,1994,female,55-74 years,0,12300,0,,3259000000,13073,Silent
Bahamas,1994,female,75+ years,0,3000,0,,3259000000,13073,G.I. Generation
Bahamas,1994,male,15-24 years,0,26900,0,,3259000000,13073,Generation X
Bahamas,1994,male,25-34 years,0,26000,0,,3259000000,13073,Boomers
Bahamas,1994,male,5-14 years,0,28300,0,,3259000000,13073,Millenials
Bahamas,1994,male,55-74 years,0,10300,0,,3259000000,13073,Silent
Bahamas,1994,male,75+ years,0,2100,0,,3259000000,13073,G.I. Generation
Bahamas,1995,male,25-34 years,1,26300,3.8,,3429000000,13473,Generation X
Bahamas,1995,male,35-54 years,1,29800,3.36,,3429000000,13473,Boomers
Bahamas,1995,female,15-24 years,0,26900,0,,3429000000,13473,Generation X
Bahamas,1995,female,25-34 years,0,27100,0,,3429000000,13473,Generation X
Bahamas,1995,female,35-54 years,0,32300,0,,3429000000,13473,Boomers
Bahamas,1995,female,5-14 years,0,27700,0,,3429000000,13473,Millenials
Bahamas,1995,female,55-74 years,0,12800,0,,3429000000,13473,Silent
Bahamas,1995,female,75+ years,0,3100,0,,3429000000,13473,G.I. Generation
Bahamas,1995,male,15-24 years,0,27000,0,,3429000000,13473,Generation X
Bahamas,1995,male,5-14 years,0,28600,0,,3429000000,13473,Millenials
Bahamas,1995,male,55-74 years,0,10600,0,,3429000000,13473,Silent
Bahamas,1995,male,75+ years,0,2300,0,,3429000000,13473,G.I. Generation
Bahamas,1996,male,35-54 years,3,30549,9.82,,3609000000,14297,Boomers
Bahamas,1996,female,15-24 years,0,25694,0,,3609000000,14297,Generation X
Bahamas,1996,female,25-34 years,0,25178,0,,3609000000,14297,Generation X
Bahamas,1996,female,35-54 years,0,32794,0,,3609000000,14297,Boomers
Bahamas,1996,female,5-14 years,0,28250,0,,3609000000,14297,Millenials
Bahamas,1996,female,55-74 years,0,13723,0,,3609000000,14297,Silent
Bahamas,1996,female,75+ years,0,2927,0,,3609000000,14297,G.I. Generation
Bahamas,1996,male,15-24 years,0,26103,0,,3609000000,14297,Generation X
Bahamas,1996,male,25-34 years,0,25040,0,,3609000000,14297,Generation X
Bahamas,1996,male,5-14 years,0,28956,0,,3609000000,14297,Millenials
Bahamas,1996,male,55-74 years,0,11476,0,,3609000000,14297,Silent
Bahamas,1996,male,75+ years,0,1748,0,,3609000000,14297,G.I. Generation
Bahamas,1997,male,25-34 years,1,24917,4.01,,6332360000,24740,Generation X
Bahamas,1997,male,35-54 years,1,31867,3.14,,6332360000,24740,Boomers
Bahamas,1997,female,15-24 years,0,25605,0,,6332360000,24740,Generation X
Bahamas,1997,female,25-34 years,0,25276,0,,6332360000,24740,Generation X
Bahamas,1997,female,35-54 years,0,34332,0,,6332360000,24740,Boomers
Bahamas,1997,female,5-14 years,0,28389,0,,6332360000,24740,Millenials
Bahamas,1997,female,55-74 years,0,14127,0,,6332360000,24740,Silent
Bahamas,1997,female,75+ years,0,3054,0,,6332360000,24740,G.I. Generation
Bahamas,1997,male,15-24 years,0,25815,0,,6332360000,24740,Generation X
Bahamas,1997,male,5-14 years,0,28929,0,,6332360000,24740,Millenials
Bahamas,1997,male,55-74 years,0,11798,0,,6332360000,24740,Silent
Bahamas,1997,male,75+ years,0,1847,0,,6332360000,24740,G.I. Generation
Bahamas,1998,male,25-34 years,2,24751,8.08,,6833220000,26269,Generation X
Bahamas,1998,male,35-54 years,1,33276,3.01,,6833220000,26269,Boomers
Bahamas,1998,female,15-24 years,0,25583,0,,6833220000,26269,Generation X
Bahamas,1998,female,25-34 years,0,25347,0,,6833220000,26269,Generation X
Bahamas,1998,female,35-54 years,0,36034,0,,6833220000,26269,Boomers
Bahamas,1998,female,5-14 years,0,28660,0,,6833220000,26269,Millenials
Bahamas,1998,female,55-74 years,0,14541,0,,6833220000,26269,Silent
Bahamas,1998,female,75+ years,0,3187,0,,6833220000,26269,G.I. Generation
Bahamas,1998,male,15-24 years,0,25619,0,,6833220000,26269,Generation X
Bahamas,1998,male,5-14 years,0,29048,0,,6833220000,26269,Millenials
Bahamas,1998,male,55-74 years,0,12140,0,,6833220000,26269,Silent
Bahamas,1998,male,75+ years,0,1939,0,,6833220000,26269,G.I. Generation
Bahamas,1999,male,25-34 years,3,24557,12.22,,7683870000,29019,Generation X
Bahamas,1999,female,25-34 years,1,25368,3.94,,7683870000,29019,Generation X
Bahamas,1999,male,15-24 years,1,25536,3.92,,7683870000,29019,Generation X
Bahamas,1999,male,35-54 years,1,34691,2.88,,7683870000,29019,Boomers
Bahamas,1999,female,15-24 years,0,25625,0,,7683870000,29019,Generation X
Bahamas,1999,female,35-54 years,0,37759,0,,7683870000,29019,Boomers
Bahamas,1999,female,5-14 years,0,29048,0,,7683870000,29019,Millenials
Bahamas,1999,female,55-74 years,0,14983,0,,7683870000,29019,Silent
Bahamas,1999,female,75+ years,0,3335,0,,7683870000,29019,G.I. Generation
Bahamas,1999,male,5-14 years,0,29327,0,,7683870000,29019,Millenials
Bahamas,1999,male,55-74 years,0,12526,0,,7683870000,29019,Silent
Bahamas,1999,male,75+ years,0,2036,0,,7683870000,29019,G.I. Generation
Bahamas,2000,male,25-34 years,4,24338,16.44,0.78,8076470000,29942,Generation X
Bahamas,2000,male,35-54 years,5,36060,13.87,0.78,8076470000,29942,Boomers
Bahamas,2000,female,55-74 years,1,15459,6.47,0.78,8076470000,29942,Silent
Bahamas,2000,female,15-24 years,1,25774,3.88,0.78,8076470000,29942,Generation X
Bahamas,2000,female,25-34 years,0,25314,0,0.78,8076470000,29942,Generation X
Bahamas,2000,female,35-54 years,0,39420,0,0.78,8076470000,29942,Boomers
Bahamas,2000,female,5-14 years,0,29453,0,0.78,8076470000,29942,Millenials
Bahamas,2000,female,75+ years,0,3494,0,0.78,8076470000,29942,G.I. Generation
Bahamas,2000,male,15-24 years,0,25606,0,0.78,8076470000,29942,Generation X
Bahamas,2000,male,5-14 years,0,29702,0,0.78,8076470000,29942,Millenials
Bahamas,2000,male,55-74 years,0,12981,0,0.78,8076470000,29942,Silent
Bahamas,2000,male,75+ years,0,2137,0,0.78,8076470000,29942,G.I. Generation
Bahamas,2001,male,35-54 years,1,37335,2.68,,8317830000,30122,Boomers
Bahamas,2001,female,15-24 years,0,26565,0,,8317830000,30122,Millenials
Bahamas,2001,female,25-34 years,0,25447,0,,8317830000,30122,Generation X
Bahamas,2001,female,35-54 years,0,40803,0,,8317830000,30122,Boomers
Bahamas,2001,female,5-14 years,0,29545,0,,8317830000,30122,Millenials
Bahamas,2001,female,55-74 years,0,16236,0,,8317830000,30122,Silent
Bahamas,2001,female,75+ years,0,3680,0,,8317830000,30122,Silent
Bahamas,2001,male,15-24 years,0,26361,0,,8317830000,30122,Millenials
Bahamas,2001,male,25-34 years,0,24515,0,,8317830000,30122,Generation X
Bahamas,2001,male,5-14 years,0,29815,0,,8317830000,30122,Millenials
Bahamas,2001,male,55-74 years,0,13606,0,,8317830000,30122,Silent
Bahamas,2001,male,75+ years,0,2232,0,,8317830000,30122,Silent
Bahamas,2002,male,15-24 years,2,27106,7.38,,8881160000,31432,Millenials
Bahamas,2002,male,35-54 years,1,38667,2.59,,8881160000,31432,Boomers
Bahamas,2002,female,15-24 years,0,27307,0,,8881160000,31432,Millenials
Bahamas,2002,female,25-34 years,0,25644,0,,8881160000,31432,Generation X
Bahamas,2002,female,35-54 years,0,42134,0,,8881160000,31432,Boomers
Bahamas,2002,female,5-14 years,0,29453,0,,8881160000,31432,Millenials
Bahamas,2002,female,55-74 years,0,17111,0,,8881160000,31432,Silent
Bahamas,2002,female,75+ years,0,3880,0,,8881160000,31432,Silent
Bahamas,2002,male,25-34 years,0,24798,0,,8881160000,31432,Generation X
Bahamas,2002,male,5-14 years,0,29792,0,,8881160000,31432,Millenials
Bahamas,2002,male,55-74 years,0,14336,0,,8881160000,31432,Silent
Bahamas,2002,male,75+ years,0,2327,0,,8881160000,31432,Silent
Bahamas,2003,male,35-54 years,1,40113,2.49,,8870090000,30704,Boomers
Bahamas,2003,female,15-24 years,0,27919,0,,8870090000,30704,Millenials
Bahamas,2003,female,25-34 years,0,25941,0,,8870090000,30704,Generation X
Bahamas,2003,female,35-54 years,0,43511,0,,8870090000,30704,Boomers
Bahamas,2003,female,5-14 years,0,29130,0,,8870090000,30704,Millenials
Bahamas,2003,female,55-74 years,0,18079,0,,8870090000,30704,Silent
Bahamas,2003,female,75+ years,0,4092,0,,8870090000,30704,Silent
Bahamas,2003,male,15-24 years,0,27766,0,,8870090000,30704,Millenials
Bahamas,2003,male,25-34 years,0,25200,0,,8870090000,30704,Generation X
Bahamas,2003,male,5-14 years,0,29553,0,,8870090000,30704,Millenials
Bahamas,2003,male,55-74 years,0,15166,0,,8870090000,30704,Silent
Bahamas,2003,male,75+ years,0,2418,0,,8870090000,30704,Silent
Bahamas,2004,male,15-24 years,1,28309,3.53,,9055290000,30671,Millenials
Bahamas,2004,male,35-54 years,1,41662,2.4,,9055290000,30671,Boomers
Bahamas,2004,female,15-24 years,0,28385,0,,9055290000,30671,Millenials
Bahamas,2004,female,25-34 years,0,26367,0,,9055290000,30671,Generation X
Bahamas,2004,female,35-54 years,0,44948,0,,9055290000,30671,Boomers
Bahamas,2004,female,5-14 years,0,28634,0,,9055290000,30671,Millenials
Bahamas,2004,female,55-74 years,0,19143,0,,9055290000,30671,Silent
Bahamas,2004,female,75+ years,0,4327,0,,9055290000,30671,Silent
Bahamas,2004,male,25-34 years,0,25733,0,,9055290000,30671,Generation X
Bahamas,2004,male,5-14 years,0,29136,0,,9055290000,30671,Millenials
Bahamas,2004,male,55-74 years,0,16082,0,,9055290000,30671,Silent
Bahamas,2004,male,75+ years,0,2511,0,,9055290000,30671,Silent
Bahamas,2005,male,25-34 years,1,26366,3.79,0.78,9836200000,32596,Generation X
Bahamas,2005,female,25-34 years,1,26917,3.72,0.78,9836200000,32596,Generation X
Bahamas,2005,male,5-14 years,1,28690,3.49,0.78,9836200000,32596,Millenials
Bahamas,2005,male,35-54 years,1,43193,2.32,0.78,9836200000,32596,Boomers
Bahamas,2005,female,15-24 years,0,28757,0,0.78,9836200000,32596,Millenials
Bahamas,2005,female,35-54 years,0,46362,0,0.78,9836200000,32596,Boomers
Bahamas,2005,female,5-14 years,0,28118,0,0.78,9836200000,32596,Millenials
Bahamas,2005,female,55-74 years,0,20307,0,0.78,9836200000,32596,Silent
Bahamas,2005,female,75+ years,0,4589,0,0.78,9836200000,32596,Silent
Bahamas,2005,male,15-24 years,0,28762,0,0.78,9836200000,32596,Millenials
Bahamas,2005,male,55-74 years,0,17085,0,0.78,9836200000,32596,Silent
Bahamas,2005,male,75+ years,0,2617,0,0.78,9836200000,32596,Silent
Bahamas,2006,male,15-24 years,1,29472,3.39,,10167250000,32957,Millenials
Bahamas,2006,male,35-54 years,1,44490,2.25,,10167250000,32957,Boomers
Bahamas,2006,female,15-24 years,0,29420,0,,10167250000,32957,Millenials
Bahamas,2006,female,25-34 years,0,27172,0,,10167250000,32957,Generation X
Bahamas,2006,female,35-54 years,0,47679,0,,10167250000,32957,Boomers
Bahamas,2006,female,5-14 years,0,28256,0,,10167250000,32957,Millenials
Bahamas,2006,female,55-74 years,0,21081,0,,10167250000,32957,Silent
Bahamas,2006,female,75+ years,0,4817,0,,10167250000,32957,Silent
Bahamas,2006,male,25-34 years,0,26713,0,,10167250000,32957,Generation X
Bahamas,2006,male,5-14 years,0,28912,0,,10167250000,32957,Millenials
Bahamas,2006,male,55-74 years,0,17743,0,,10167250000,32957,Silent
Bahamas,2006,male,75+ years,0,2744,0,,10167250000,32957,Silent
Bahamas,2007,male,35-54 years,2,45790,4.37,,10618340000,33710,Boomers
Bahamas,2007,male,25-34 years,1,27047,3.7,,10618340000,33710,Generation X
Bahamas,2007,male,15-24 years,1,30182,3.31,,10618340000,33710,Millenials
Bahamas,2007,female,35-54 years,1,48976,2.04,,10618340000,33710,Boomers
Bahamas,2007,female,15-24 years,0,30101,0,,10618340000,33710,Millenials
Bahamas,2007,female,25-34 years,0,27419,0,,10618340000,33710,Generation X
Bahamas,2007,female,5-14 years,0,28225,0,,10618340000,33710,Generation Z
Bahamas,2007,female,55-74 years,0,21936,0,,10618340000,33710,Silent
Bahamas,2007,female,75+ years,0,5046,0,,10618340000,33710,Silent
Bahamas,2007,male,5-14 years,0,28953,0,,10618340000,33710,Generation Z
Bahamas,2007,male,55-74 years,0,18460,0,,10618340000,33710,Silent
Bahamas,2007,male,75+ years,0,2854,0,,10618340000,33710,Silent
Bahamas,2008,male,25-34 years,1,27416,3.65,,10526000000,32746,Generation X
Bahamas,2008,male,5-14 years,1,28759,3.48,,10526000000,32746,Generation Z
Bahamas,2008,male,15-24 years,1,30842,3.24,,10526000000,32746,Millenials
Bahamas,2008,male,35-54 years,1,47227,2.12,,10526000000,32746,Boomers
Bahamas,2008,female,15-24 years,0,30739,0,,10526000000,32746,Millenials
Bahamas,2008,female,25-34 years,0,27705,0,,10526000000,32746,Generation X
Bahamas,2008,female,35-54 years,0,50385,0,,10526000000,32746,Boomers
Bahamas,2008,female,5-14 years,0,27972,0,,10526000000,32746,Generation Z
Bahamas,2008,female,55-74 years,0,22905,0,,10526000000,32746,Silent
Bahamas,2008,female,75+ years,0,5272,0,,10526000000,32746,Silent
Bahamas,2008,male,55-74 years,0,19279,0,,10526000000,32746,Silent
Bahamas,2008,male,75+ years,0,2946,0,,10526000000,32746,Silent
Bahamas,2009,male,15-24 years,2,31432,6.36,,9981960000,30450,Millenials
Bahamas,2009,male,35-54 years,2,48784,4.1,,9981960000,30450,Boomers
Bahamas,2009,male,25-34 years,1,27862,3.59,,9981960000,30450,Generation X
Bahamas,2009,female,35-54 years,1,51877,1.93,,9981960000,30450,Boomers
Bahamas,2009,female,15-24 years,0,31298,0,,9981960000,30450,Millenials
Bahamas,2009,female,25-34 years,0,28059,0,,9981960000,30450,Generation X
Bahamas,2009,female,5-14 years,0,27474,0,,9981960000,30450,Generation Z
Bahamas,2009,female,55-74 years,0,23987,0,,9981960000,30450,Silent
Bahamas,2009,female,75+ years,0,5515,0,,9981960000,30450,Silent
Bahamas,2009,male,5-14 years,0,28311,0,,9981960000,30450,Generation Z
Bahamas,2009,male,55-74 years,0,20196,0,,9981960000,30450,Silent
Bahamas,2009,male,75+ years,0,3018,0,,9981960000,30450,Silent
Bahamas,2010,male,75+ years,1,3090,32.36,0.77,10095760000,30239,Silent
Bahamas,2010,female,15-24 years,2,31792,6.29,0.77,10095760000,30239,Millenials
Bahamas,2010,male,35-54 years,3,50326,5.96,0.77,10095760000,30239,Generation X
Bahamas,2010,male,55-74 years,1,21188,4.72,0.77,10095760000,30239,Silent
Bahamas,2010,female,55-74 years,1,25150,3.98,0.77,10095760000,30239,Silent
Bahamas,2010,male,15-24 years,1,31968,3.13,0.77,10095760000,30239,Millenials
Bahamas,2010,female,35-54 years,1,53312,1.88,0.77,10095760000,30239,Generation X
Bahamas,2010,female,25-34 years,0,28521,0,0.77,10095760000,30239,Generation X
Bahamas,2010,female,5-14 years,0,26732,0,0.77,10095760000,30239,Generation Z
Bahamas,2010,female,75+ years,0,5772,0,0.77,10095760000,30239,Silent
Bahamas,2010,male,25-34 years,0,28398,0,0.77,10095760000,30239,Generation X
Bahamas,2010,male,5-14 years,0,27620,0,0.77,10095760000,30239,Generation Z
Bahamas,2011,male,55-74 years,1,22178,4.51,0.78,10070450000,29761,Boomers
Bahamas,2011,female,25-34 years,1,29138,3.43,0.78,10070450000,29761,Millenials
Bahamas,2011,male,15-24 years,1,32343,3.09,0.78,10070450000,29761,Millenials
Bahamas,2011,male,35-54 years,1,50932,1.96,0.78,10070450000,29761,Generation X
Bahamas,2011,female,15-24 years,0,32120,0,0.78,10070450000,29761,Millenials
Bahamas,2011,female,35-54 years,0,53821,0,0.78,10070450000,29761,Generation X
Bahamas,2011,female,5-14 years,0,26108,0,0.78,10070450000,29761,Generation Z
Bahamas,2011,female,55-74 years,0,26262,0,0.78,10070450000,29761,Boomers
Bahamas,2011,female,75+ years,0,6106,0,0.78,10070450000,29761,Silent
Bahamas,2011,male,25-34 years,0,28997,0,0.78,10070450000,29761,Millenials
Bahamas,2011,male,5-14 years,0,27054,0,0.78,10070450000,29761,Generation Z
Bahamas,2011,male,75+ years,0,3324,0,0.78,10070450000,29761,Silent
Bahamas,2012,male,15-24 years,2,32716,6.11,0.78,10720500000,31204,Millenials
Bahamas,2012,male,35-54 years,2,51466,3.89,0.78,10720500000,31204,Generation X
Bahamas,2012,female,35-54 years,1,54245,1.84,0.78,10720500000,31204,Generation X
Bahamas,2012,female,15-24 years,0,32430,0,0.78,10720500000,31204,Millenials
Bahamas,2012,female,25-34 years,0,29909,0,0.78,10720500000,31204,Millenials
Bahamas,2012,female,5-14 years,0,25670,0,0.78,10720500000,31204,Generation Z
Bahamas,2012,female,55-74 years,0,27444,0,0.78,10720500000,31204,Boomers
Bahamas,2012,female,75+ years,0,6463,0,0.78,10720500000,31204,Silent
Bahamas,2012,male,25-34 years,0,29740,0,0.78,10720500000,31204,Millenials
Bahamas,2012,male,5-14 years,0,26675,0,0.78,10720500000,31204,Generation Z
Bahamas,2012,male,55-74 years,0,23216,0,0.78,10720500000,31204,Boomers
Bahamas,2012,male,75+ years,0,3584,0,0.78,10720500000,31204,Silent
Bahamas,2013,male,55-74 years,2,24298,8.23,0.79,10627600000,30455,Boomers
Bahamas,2013,male,35-54 years,2,51912,3.85,0.79,10627600000,30455,Generation X
Bahamas,2013,female,35-54 years,1,54567,1.83,0.79,10627600000,30455,Generation X
Bahamas,2013,female,15-24 years,0,32613,0,0.79,10627600000,30455,Millenials
Bahamas,2013,female,25-34 years,0,30751,0,0.79,10627600000,30455,Millenials
Bahamas,2013,female,5-14 years,0,25435,0,0.79,10627600000,30455,Generation Z
Bahamas,2013,female,55-74 years,0,28689,0,0.79,10627600000,30455,Boomers
Bahamas,2013,female,75+ years,0,6828,0,0.79,10627600000,30455,Silent
Bahamas,2013,male,15-24 years,0,32971,0,0.79,10627600000,30455,Millenials
Bahamas,2013,male,25-34 years,0,30545,0,0.79,10627600000,30455,Millenials
Bahamas,2013,male,5-14 years,0,26496,0,0.79,10627600000,30455,Generation Z
Bahamas,2013,male,75+ years,0,3854,0,0.79,10627600000,30455,Silent
Bahrain,1985,male,25-34 years,7,67600,10.36,0.73,3651861702,9980,Boomers
Bahrain,1985,male,35-54 years,3,49700,6.04,0.73,3651861702,9980,Silent
Bahrain,1985,female,35-54 years,1,26900,3.72,0.73,3651861702,9980,Silent
Bahrain,1985,female,15-24 years,0,37800,0,0.73,3651861702,9980,Generation X
Bahrain,1985,female,25-34 years,0,27600,0,0.73,3651861702,9980,Boomers
Bahrain,1985,female,5-14 years,0,41400,0,0.73,3651861702,9980,Generation X
Bahrain,1985,female,55-74 years,0,8700,0,0.73,3651861702,9980,G.I. Generation
Bahrain,1985,female,75+ years,0,1500,0,0.73,3651861702,9980,G.I. Generation
Bahrain,1985,male,15-24 years,0,49700,0,0.73,3651861702,9980,Generation X
Bahrain,1985,male,5-14 years,0,42000,0,0.73,3651861702,9980,Generation X
Bahrain,1985,male,55-74 years,0,11600,0,0.73,3651861702,9980,G.I. Generation
Bahrain,1985,male,75+ years,0,1400,0,0.73,3651861702,9980,G.I. Generation
Bahrain,1987,male,55-74 years,1,11800,8.47,,3392021011,9321,G.I. Generation
Bahrain,1987,male,35-54 years,3,47700,6.29,,3392021011,9321,Silent
Bahrain,1987,male,25-34 years,3,63900,4.69,,3392021011,9321,Boomers
Bahrain,1987,female,25-34 years,1,27500,3.64,,3392021011,9321,Boomers
Bahrain,1987,female,15-24 years,1,38600,2.59,,3392021011,9321,Generation X
Bahrain,1987,female,35-54 years,0,27300,0,,3392021011,9321,Silent
Bahrain,1987,female,5-14 years,0,42500,0,,3392021011,9321,Generation X
Bahrain,1987,female,55-74 years,0,8900,0,,3392021011,9321,G.I. Generation
Bahrain,1987,female,75+ years,0,1500,0,,3392021011,9321,G.I. Generation
Bahrain,1987,male,15-24 years,0,49400,0,,3392021011,9321,Generation X
Bahrain,1987,male,5-14 years,0,43200,0,,3392021011,9321,Generation X
Bahrain,1987,male,75+ years,0,1600,0,,3392021011,9321,G.I. Generation
Bahrain,1988,male,25-34 years,8,61600,12.99,,3702393617,9501,Boomers
Bahrain,1988,male,35-54 years,4,63500,6.3,,3702393617,9501,Silent
Bahrain,1988,female,35-54 years,1,30900,3.24,,3702393617,9501,Silent
Bahrain,1988,male,15-24 years,1,44100,2.27,,3702393617,9501,Generation X
Bahrain,1988,female,15-24 years,0,38300,0,,3702393617,9501,Generation X
Bahrain,1988,female,25-34 years,0,32000,0,,3702393617,9501,Boomers
Bahrain,1988,female,5-14 years,0,45400,0,,3702393617,9501,Generation X
Bahrain,1988,female,55-74 years,0,10300,0,,3702393617,9501,G.I. Generation
Bahrain,1988,female,75+ years,0,1400,0,,3702393617,9501,G.I. Generation
Bahrain,1988,male,5-14 years,0,46500,0,,3702393617,9501,Generation X
Bahrain,1988,male,55-74 years,0,14400,0,,3702393617,9501,G.I. Generation
Bahrain,1988,male,75+ years,0,1300,0,,3702393617,9501,G.I. Generation
Bahrain,1997,female,15-24 years,0,46573,0,,6349202394,11985,Generation X
Bahrain,1997,female,25-34 years,0,50841,0,,6349202394,11985,Generation X
Bahrain,1997,female,35-54 years,0,53562,0,,6349202394,11985,Boomers
Bahrain,1997,female,5-14 years,0,55390,0,,6349202394,11985,Millenials
Bahrain,1997,female,55-74 years,0,13826,0,,6349202394,11985,Silent
Bahrain,1997,female,75+ years,0,2250,0,,6349202394,11985,G.I. Generation
Bahrain,1997,male,15-24 years,0,54369,0,,6349202394,11985,Generation X
Bahrain,1997,male,25-34 years,0,80297,0,,6349202394,11985,Generation X
Bahrain,1997,male,35-54 years,0,96825,0,,6349202394,11985,Boomers
Bahrain,1997,male,5-14 years,0,57431,0,,6349202394,11985,Millenials
Bahrain,1997,male,55-74 years,0,16035,0,,6349202394,11985,Silent
Bahrain,1997,male,75+ years,0,2355,0,,6349202394,11985,G.I. Generation
Bahrain,1998,female,15-24 years,0,48147,0,,6183776596,11325,Generation X
Bahrain,1998,female,25-34 years,0,51596,0,,6183776596,11325,Generation X
Bahrain,1998,female,35-54 years,0,56917,0,,6183776596,11325,Boomers
Bahrain,1998,female,5-14 years,0,56626,0,,6183776596,11325,Millenials
Bahrain,1998,female,55-74 years,0,14404,0,,6183776596,11325,Silent
Bahrain,1998,female,75+ years,0,2312,0,,6183776596,11325,G.I. Generation
Bahrain,1998,male,15-24 years,0,56377,0,,6183776596,11325,Generation X
Bahrain,1998,male,25-34 years,0,80849,0,,6183776596,11325,Generation X
Bahrain,1998,male,35-54 years,0,101013,0,,6183776596,11325,Boomers
Bahrain,1998,male,5-14 years,0,58935,0,,6183776596,11325,Millenials
Bahrain,1998,male,55-74 years,0,16409,0,,6183776596,11325,Silent
Bahrain,1998,male,75+ years,0,2423,0,,6183776596,11325,G.I. Generation
Bahrain,1999,male,25-34 years,8,82791,9.66,,6621010372,11703,Generation X
Bahrain,1999,male,35-54 years,4,105903,3.78,,6621010372,11703,Boomers
Bahrain,1999,male,15-24 years,2,57914,3.45,,6621010372,11703,Generation X
Bahrain,1999,female,15-24 years,1,49631,2.01,,6621010372,11703,Generation X
Bahrain,1999,female,25-34 years,1,52339,1.91,,6621010372,11703,Generation X
Bahrain,1999,female,35-54 years,1,60568,1.65,,6621010372,11703,Boomers
Bahrain,1999,female,5-14 years,0,58374,0,,6621010372,11703,Millenials
Bahrain,1999,female,55-74 years,0,15017,0,,6621010372,11703,Silent
Bahrain,1999,female,75+ years,0,2339,0,,6621010372,11703,G.I. Generation
Bahrain,1999,male,5-14 years,0,61554,0,,6621010372,11703,Millenials
Bahrain,1999,male,55-74 years,0,16810,0,,6621010372,11703,Silent
Bahrain,1999,male,75+ years,0,2522,0,,6621010372,11703,G.I. Generation
Bahrain,2000,male,25-34 years,16,86231,18.55,0.79,9062906915,15345,Generation X
Bahrain,2000,male,35-54 years,10,112060,8.92,0.79,9062906915,15345,Boomers
Bahrain,2000,male,15-24 years,2,59208,3.38,0.79,9062906915,15345,Generation X
Bahrain,2000,female,25-34 years,1,53263,1.88,0.79,9062906915,15345,Generation X
Bahrain,2000,female,15-24 years,0,50968,0,0.79,9062906915,15345,Generation X
Bahrain,2000,female,35-54 years,0,64617,0,0.79,9062906915,15345,Boomers
Bahrain,2000,female,5-14 years,0,60791,0,0.79,9062906915,15345,Millenials
Bahrain,2000,female,55-74 years,0,15556,0,0.79,9062906915,15345,Silent
Bahrain,2000,female,75+ years,0,2394,0,0.79,9062906915,15345,G.I. Generation
Bahrain,2000,male,5-14 years,0,65512,0,0.79,9062906915,15345,Millenials
